file,class_name,source_origin,source_topic,loc,is_interactive_program,src_compiled,src_compile_errors,src_warnings,runtime_attempted,runtime_errors,exception_types,test_exists,test_compiled,test_compile_errors,tests_passed,tests_failed,tests_total,test_status,total_defects,defect_density,density_grade,is_defective,defect_types
MyCircularDeque.java,MyCircularDeque,unknown,,10,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MyCircularDequeII.java,MyCircularDequeII,unknown,,45,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MyCircularDequeIII.java,MyCircularDequeIII,unknown,,10,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MyCircularDequeIV.java,MyCircularDequeIV,unknown,,45,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MyCircularQueue.java,MyCircularQueue,unknown,,32,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MyCircularQueueII.java,MyCircularQueueII,unknown,,32,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MyHashMap.java,MyHashMap,unknown,,12,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MyHashSet.java,MyHashSet,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NQueensSolver.java,NQueensSolver,unknown,,19,False,True,0,0,False,0,,True,True,0,4,1,5,tests_executed,1,52.63,High,1,test_failure
NQueensSolverV.java,NQueensSolverV,unknown,,19,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NaryTreeLevelOrderTraversal.java,NaryTreeLevelOrderTraversal,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NaryTreeLevelOrderTraversalII.java,NaryTreeLevelOrderTraversalII,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NaryTreeMaxDepth.java,NaryTreeMaxDepth,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NaryTreePostorderTraversal.java,NaryTreePostorderTraversal,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NaryTreePostorderTraversalII.java,NaryTreePostorderTraversalII,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NaryTreePreorderTraversal.java,NaryTreePreorderTraversal,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NegativeArrayAllocator.java,NegativeArrayAllocator,unknown,,5,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
NegativeArrayCreator.java,NegativeArrayCreator,unknown,,5,False,True,0,0,False,0,,True,True,0,0,3,3,tests_executed,3,600.0,High,1,test_failure
NegativeIndexFetcher.java,NegativeIndexFetcher,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NegativeIndexReader.java,NegativeIndexReader,unknown,,5,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
NegativeNumberCounter.java,NegativeNumberCounter,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NetworkDelayTime.java,NetworkDelayTime,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NetworkDelayTimeII.java,NetworkDelayTimeII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NetworkDelayTimeIII.java,NetworkDelayTimeIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NetworkDelayTimeIV.java,NetworkDelayTimeIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NetworkDelayTimeV.java,NetworkDelayTimeV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NetworkDelayTimeVI.java,NetworkDelayTimeVI,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NetworkDelayTimeVII.java,NetworkDelayTimeVII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NetworkDelayTimeVIII.java,NetworkDelayTimeVIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NextGreaterElementI.java,NextGreaterElementI,unknown,,15,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NextGreaterElementII.java,NextGreaterElementII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NextGreaterElementIII.java,NextGreaterElementIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NextGreaterElementIV.java,NextGreaterElementIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NextPermutation.java,NextPermutation,unknown,,23,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NextPermutationII.java,NextPermutationII,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NextPermutationIII.java,NextPermutationIII,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NextPermutationIV.java,NextPermutationIV,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NextPermutationVI.java,NextPermutationVI,unknown,,26,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NimGame.java,NimGame,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NimGameII.java,NimGameII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NonOverlappingIntervals.java,NonOverlappingIntervals,unknown,,14,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NonOverlappingIntervalsII.java,NonOverlappingIntervalsII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NonOverlappingIntervalsIII.java,NonOverlappingIntervalsIII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NonOverlappingIntervalsIV.java,NonOverlappingIntervalsIV,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NonOverlappingIntervalsVI.java,NonOverlappingIntervalsVI,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NullArrayCrash.java,NullArrayCrash,unknown,,5,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
NullArraySummer.java,NullArraySummer,unknown,,9,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
NullArrayTraverser.java,NullArrayTraverser,unknown,,5,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
NullDivisionProcessor.java,NullDivisionProcessor,unknown,,5,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
NullLengthCalculator.java,NullLengthCalculator,unknown,,5,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
NullMatrixTraversal.java,NullMatrixTraversal,unknown,,11,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
NullPointerGenerator.java,NullPointerGenerator,unknown,,5,False,True,0,0,False,0,,True,True,0,2,1,3,tests_executed,1,200.0,High,1,test_failure
NullStringLengthFinder.java,NullStringLengthFinder,unknown,,5,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
NullStringLengthReader.java,NullStringLengthReader,unknown,,5,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
NullStringSplitter.java,NullStringSplitter,unknown,,5,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
NumberBoundaryChecker.java,NumberBoundaryChecker,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberCubeCalculator.java,NumberCubeCalculator,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NumberDigitReverser.java,NumberDigitReverser,unknown,,12,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
NumberIncrementer.java,NumberIncrementer,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberMirrorChecker.java,NumberMirrorChecker,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NumberOfDiceRollsWithTargetSum.java,NumberOfDiceRollsWithTargetSum,unknown,,15,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberOfDiceRollsWithTargetSumII.java,NumberOfDiceRollsWithTargetSumII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberOfDiceRollsWithTargetSumIII.java,NumberOfDiceRollsWithTargetSumIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberOfIslands.java,NumberOfIslands,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NumberOfIslandsII.java,NumberOfIslandsII,unknown,,7,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberOfIslandsIII.java,NumberOfIslandsIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberOfLongestIncreasingSubsequence.java,NumberOfLongestIncreasingSubsequence,unknown,,29,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberOfProvinces.java,NumberOfProvinces,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NumberOfProvincesII.java,NumberOfProvincesII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberOfProvincesIII.java,NumberOfProvincesIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberOfProvincesIV.java,NumberOfProvincesIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberOfRecentCalls.java,NumberOfRecentCalls,unknown,,8,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,125.0,High,1,test_failure
NumberOfRecentCallsII.java,NumberOfRecentCallsII,unknown,,8,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberOfRecentCallsIII.java,NumberOfRecentCallsIII,unknown,,8,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,125.0,High,1,test_failure
NumberOfRecentCallsIV.java,NumberOfRecentCallsIV,unknown,,8,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberOfWaysToArriveAtDestination.java,NumberOfWaysToArriveAtDestination,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberPalindromeChecker.java,NumberPalindromeChecker,unknown,,14,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
NumberParityChecker.java,NumberParityChecker,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberRangeGenerator.java,NumberRangeGenerator,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberReverser.java,NumberReverser,unknown,,10,False,True,0,0,False,0,,True,True,0,1,4,5,tests_executed,4,400.0,High,1,test_failure
NumberSignChecker.java,NumberSignChecker,unknown,,7,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,142.86,High,1,test_failure
NumberSignDetector.java,NumberSignDetector,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NumberSquareRootFinder.java,NumberSquareRootFinder,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NumberSwapUtility.java,NumberSwapUtility,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberToWordsConverter.java,NumberToWordsConverter,unknown,,12,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumericStringValidator.java,NumericStringValidator,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
OddEvenLinkedList.java,OddEvenLinkedList,unknown,,18,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,55.56,High,1,test_failure
OddIndexSummer.java,OddIndexSummer,unknown,,11,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
OddNumberCounter.java,OddNumberCounter,unknown,,9,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
OddNumberSummation.java,OddNumberSummation,unknown,,9,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
OnesAndZeroes.java,OnesAndZeroes,unknown,,18,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
OnesAndZeroesII.java,OnesAndZeroesII,unknown,,18,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
OnesAndZeroesIII.java,OnesAndZeroesIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
OnlineStockSpan.java,OnlineStockSpan,unknown,,11,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
OnlineStockSpanII.java,OnlineStockSpanII,unknown,,11,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
OrderedStream.java,OrderedStream,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
OrderedStreamII.java,OrderedStreamII,unknown,,4,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PacificAtlanticWaterFlow.java,PacificAtlanticWaterFlow,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PacificAtlanticWaterFlowII.java,PacificAtlanticWaterFlowII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PaintHouse.java,PaintHouse,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PaintHouseII.java,PaintHouseII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PaintHouseIII.java,PaintHouseIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PairDifferenceChecker.java,PairDifferenceChecker,unknown,,17,False,True,0,0,False,0,,True,True,0,1,1,2,tests_executed,1,58.82,High,1,test_failure
PalindromeChecker.java,PalindromeChecker,unknown,,29,False,True,0,0,False,0,,True,True,0,10,0,10,tests_executed,0,0.0,Clean,0,none
PalindromeLinkedList.java,PalindromeLinkedList,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PalindromeNumberChecker.java,PalindromeNumberChecker,unknown,,6,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,166.67,High,1,test_failure
PalindromeNumberDetector.java,PalindromeNumberDetector,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PalindromeNumberValidator.java,PalindromeNumberValidator,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PalindromeNumberVerifier.java,PalindromeNumberVerifier,unknown,,11,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PalindromePairs.java,PalindromePairs,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PalindromePairsII.java,PalindromePairsII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PalindromePartitioning.java,PalindromePartitioning,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PalindromePartitioningII.java,PalindromePartitioningII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PalindromePartitioningIII.java,PalindromePartitioningIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PalindromePartitioningIIV.java,PalindromePartitioningIIV,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PalindromePartitioningIV.java,PalindromePartitioningIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PalindromePartitioningV.java,PalindromePartitioningV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PalindromePartitioningVI.java,PalindromePartitioningVI,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PalindromeSentenceChecker.java,PalindromeSentenceChecker,unknown,,17,False,True,0,0,False,0,,True,True,0,3,0,3,tests_executed,0,0.0,Clean,0,none
PalindromeSentenceValidator.java,PalindromeSentenceValidator,unknown,,18,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
PalindromicSubstrings.java,PalindromicSubstrings,unknown,,19,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PalindromicSubstringsII.java,PalindromicSubstringsII,unknown,,19,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PalindromicSubstringsIII.java,PalindromicSubstringsIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ParallelCourses.java,ParallelCourses,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ParenthesesBalanceChecker.java,ParenthesesBalanceChecker,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PartitionArrayIntoThree.java,PartitionArrayIntoThree,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PartitionEqualSubsetSum.java,PartitionEqualSubsetSum,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PartitionEqualSubsetSumII.java,PartitionEqualSubsetSumII,unknown,,16,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PartitionEqualSubsetSumIII.java,PartitionEqualSubsetSumIII,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PartitionEqualSubsetSumIV.java,PartitionEqualSubsetSumIV,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PartitionLabels.java,PartitionLabels,unknown,,16,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PartitionLabelsII.java,PartitionLabelsII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PartitionLabelsIII.java,PartitionLabelsIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PartitionLabelsIV.java,PartitionLabelsIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PartitionLabelsVI.java,PartitionLabelsVI,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PartitionToKEqualSumSubsets.java,PartitionToKEqualSumSubsets,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PartitionToKEqualSumSubsetsII.java,PartitionToKEqualSumSubsetsII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PartitionToKEqualSumSubsetsIII.java,PartitionToKEqualSumSubsetsIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PasswordStrengthChecker.java,PasswordStrengthChecker,unknown,,10,False,True,0,0,False,0,,True,True,0,2,3,5,tests_executed,3,300.0,High,1,test_failure
PathSumChecker.java,PathSumChecker,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PathSumII.java,PathSumII,unknown,,21,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PathSumIII.java,PathSumIII,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PathSumIV.java,PathSumIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PeekingIterator.java,PeekingIterator,unknown,,22,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PeekingIteratorII.java,PeekingIteratorII,unknown,,22,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PeekingIteratorIII.java,PeekingIteratorIII,unknown,,22,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PeekingIteratorIV.java,PeekingIteratorIV,unknown,,22,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PercentageCalculator.java,PercentageCalculator,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PerfectNumberChecker.java,PerfectNumberChecker,unknown,,13,False,True,0,0,False,0,,True,True,0,6,0,6,tests_executed,0,0.0,Clean,0,none
PerfectSquares.java,PerfectSquares,unknown,,13,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PerfectSquaresII.java,PerfectSquaresII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PermutationInString.java,PermutationInString,unknown,,5,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PermutationInStringII.java,PermutationInStringII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PermutationInStringIII.java,PermutationInStringIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PermutationInStringIV.java,PermutationInStringIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PermutationsGenerator.java,PermutationsGenerator,unknown,,19,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PermutationsII.java,PermutationsII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PermutationsIII.java,PermutationsIII,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PermutationsIV.java,PermutationsIV,unknown,,5,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PopulatingNextRightPointers.java,PopulatingNextRightPointers,unknown,,23,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,43.48,High,1,test_failure
PopulatingNextRightPointersII.java,PopulatingNextRightPointersII,unknown,,23,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,43.48,High,1,test_failure
PositiveArrayFilter.java,PositiveArrayFilter,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PositiveAverageFinder.java,PositiveAverageFinder,unknown,,13,False,True,0,0,False,0,,True,True,0,0,1,1,tests_executed,1,76.92,High,1,test_failure
PositiveNumberCounter.java,PositiveNumberCounter,unknown,,11,False,True,0,0,False,0,,True,True,0,2,0,2,tests_executed,0,0.0,Clean,0,none
PositiveNumberFilter.java,PositiveNumberFilter,unknown,,9,False,True,0,0,False,0,,True,True,0,1,0,1,tests_executed,0,0.0,Clean,0,none
